Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,,
,,,Sonoma State University,Environmental Science Geography and Management (General),1637,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Liberal Studies (Integrated Teacher Education Program Education Specialist: Extensive Support Needs),2462,,,,,,,,,,,,,University of California-San Diego,Computer Science with Specialization in Bioinformatics,1212,,,,,,,,,,,,,,,,,,,Sonoma State University,English (Multicultural Literature),79,,,,,,,University of California-Riverside,Languages and Literatures/Comparative Ancient Civilizations,2368,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Entrepreneurship),5,,,,,,,,,,,,,University of California-Riverside,"Education, Society, and Human Development",1453,"California State University, Fullerton",Kinesiology (Pre-Allied Health),2330,,,,,,,,,,,,,,
,,,Sonoma State University,Environmental Studies Geography and Planning (General),1663,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Liberal Studies (Integrated Teacher Education Program Education Specialist: Mild to Moderate Support Needs),2463,,,,,,,,,,,,,University of California-Irvine,Developmental and Cell Biology,1323,,,,,,,,,,,,,,,,,,,Sonoma State University,Gender Ethnicity and Multicultural Studies (Gender Ethnicity and Multicultural Studies Pre-Credential),80,,,,,,,University of California-Riverside,Languages and Literatures/Comparative Literature,2369,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Entrepreneurship),6,,,,,,,,,,,,,"California State University, Sacramento",Family Studies and Human Development (Family Studies and Human Development - General),1729,"California State Polytechnic University, Humboldt",Kinesiology (Pre-health Professions (4+1)),2331,,,,,,,,,,,,,,
,,,University of California-Berkeley,Geography,1826,,,,,,,,,,,,,,,,,,,San José State University,Liberal Studies (Integrated Teacher Education Program Spanish Bilingual),2464,,,,,,,,,,,,,University of California-Irvine,Ecology and Evolutionary Biology,1377,,,,,,,,,,,,,,,,,,,California State University Channel Islands,Gender Ethnicity and Multicultural Studies (Gender Ethnicity and Multicultural Studies),1558,,,,,,,University of California-Riverside,Languages and Literatures/French,2370,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Finance),7,,,,,,,,,,,,,University of California-Davis,Human Development,2060,"California State Polytechnic University, Humboldt",Kinesiology (Pre-Health Professions),2332,,,,,,,,,,,,,,
,,,University of California-Los Angeles,Geography,1827,,,,,,,,,,,,,,,,,,,"California State University, Stanislaus",Liberal Studies (Integrated Teacher Education with Education Specialist Credential),2465,,,,,,,,,,,,,"California State University, Bakersfield",Engineering (Biosystems and Agricultural Engineering),1492,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Liberal Studies (Multicultural Studies),1812,,,,,,,University of California-Riverside,Languages and Literatures/Germanic Studies,2371,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Financial Planning),8,,,,,,,,,,,,,University of California-Davis,Human Development,2061,"California State Polytechnic University, Pomona",Nutrition (Nutrition and Health),3024,,,,,,,,,,,,,,
,,,University of California-Santa Barbara,Geography,1828,,,,,,,,,,,,,,,,,,,"California State University, Stanislaus",Liberal Studies (Integrated Teacher Education with Multiple Subjects Credential),2466,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Environmental Biology (Environmental Biology - General),1582,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Multicultural and Gender Studies (General),1813,,,,,,,University of California-Riverside,Languages and Literatures/Japanese,2372,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Hospitality Management),9,,,,,,,,,,,,,"California State University, East Bay",Human Development (Adolescent Development (Online Degree Completion)),2062,Sonoma State University,Physical Science (Foundational Health),3126,,,,,,,,,,,,,,
,,,University of California-Santa Barbara,"Geography, Physical",1829,,,,,,,,,,,,,,,,,,,California State University Channel Islands,Liberal Studies (Integrated Teaching Credential Emphasis),2467,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Environmental Management and Protection (Wildlife Biology),1607,,,,,,,,,,,,,,,,,,,"California State University, Sacramento",Multicultural and Gender Studies (Multicultural and Gender Studies (Online Degree Completion)),2492,,,,,,,University of California-Riverside,Languages and Literatures/Japanese,2373,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Human Resource Management),10,,,,,,,,,,,,,"California State University, East Bay",Human Development (Adolescent Development),2063,University of California-San Diego,Psychology with Specialization in Human Health,3338,,,,,,,,,,,,,,
,,,"California State University, Dominguez Hills",Geography (Earth and Environment),1830,,,,,,,,,,,,,,,,,,,California State University San Marcos,Liberal Studies (Liberal Studies - Integrated Teacher Education Program Option (ITEP)),2480,,,,,,,,,,,,,University of California-Santa Cruz,Environmental Studies/Biology,1664,,,,,,,,,,,,,,,,,,,"California State University, Chico",Multicultural and Gender Studies (Women's Studies),2806,,,,,,,University of California-Riverside,Languages and Literatures/Languages,2374,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Information Security),11,,,,,,,,,,,,,"California State University, East Bay",Human Development (Adolescent Development),2064,"California State University, Dominguez Hills",Public Administration (Health Services Administration),3345,,,,,,,,,,,,,,
,,,San Diego State University,Geography (Environment Sustainability and Policy),1831,,,,,,,,,,,,,,,,,,,Sonoma State University,Liberal Studies (Liberal Studies Hutchins - Blended Elem. Teacher Ed + Credential),2481,,,,,,,,,,,,,University of California-Santa Cruz,Environmental Studies/Biology,1665,,,,,,,,,,,,,,,,,,,"California State University, Chico",Near Eastern Civilizations,2807,,,,,,,University of California-Riverside,Lanuages and Literatures/Russian,2375,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Information Systems and Technology),12,,,,,,,,,,,,,"California State University, East Bay",Human Development (Adult Development and Gerontology (Online Degree Completion)),2065,University of California-Berkeley,Public Health,3355,,,,,,,,,,,,,,
,,,"California State University, Fullerton",Geography (Environmental Analysis),1832,,,,,,,,,,,,,,,,,,,"California State University, Long Beach",Liberal Studies (Liberal Studies Integrated Teacher Education Program),2482,,,,,,,,,,,,,University of California-Davis,"Evolution, Ecology and Biodiversity",1714,,,,,,,,,,,,,,,,,,,"California State University, Chico",Near Eastern Studies,2808,,,,,,,"California State University, Dominguez Hills",Liberal Studies (English Literature),2435,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (International Business),13,,,,,,,,,,,,,"California State University, East Bay",Human Development (Adult Development and Gerontology),2066,University of California-Merced,Public Health,3356,,,,,,,,,,,,,,
,,,"California State University, Los Angeles",Geography (Environmental Geography),1833,,,,,,,,,,,,,,,,,,,San Diego State University,Liberal Studies (Multiple Subject Teaching Credential Integrated Teacher Education Program),2493,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Fisheries Biology (Aquaculture),1755,,,,,,,,,,,,,,,,,,,University of California-Berkeley,Classics (Classical Languages with Honors),2953,,,,,,,"California State University, Sacramento",Liberal Studies (Literature),2485,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Management),14,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development (Online Degree Completion)),2067,"California Polytechnic State University, San Luis Obispo",Public Health (Community and Public Health),3357,,,,,,,,,,,,,,
,,,"California State Polytechnic University, Pomona",Geography (Environmental Studies),1834,,,,,,,,,,,,,,,,,,,San José State University,Liberal Studies (Preparation for Teaching 4+1),2506,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Fisheries Biology (Freshwater Fisheries),1756,,,,,,,,,,,,,,,,,,,University of California-Berkeley,English (Honors),2955,,,,,,,University of California-Santa Cruz,Literature,2576,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Management),15,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development),2068,"California State University, Sacramento",Public Health (Community Health Education),3358,,,,,,,,,,,,,,
,,,San Diego State University,Geography (General Geography),1835,,,,,,,,,,,,,,,,,,,San José State University,Liberal Studies (Preparation for Teaching),2507,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Fisheries Biology (Marine Fisheries),1757,,,,,,,,,,,,,,,,,,,San Diego State University,Nordic Studies,1027,,,,,,,University of California-Santa Cruz,Literature,2577,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Marketing),16,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development),2069,San José State University,Public Health (Community Health Education),3359,,,,,,,,,,,,,,
,,,"California State University, San Bernardino",Geography (General),1836,,,,,,,,,,,,,,,,,,,San Diego State University,Liberal Studies (Special Education Extensive Support Needs Integrated Teacher Education Program),2516,,,,,,,,,,,,,San José State University,Forensic Science (Biology),1770,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Nordic Studies,1542,,,,,,,California State University San Marcos,Literature and Writing Studies (Literature and Writing Studies - General),2578,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Public Administration),17,,,,,,,,,,,,,California State University San Marcos,Human Development (Counseling Services),2070,"California Polytechnic State University, San Luis Obispo",Public Health (Culture and Society in Health),3360,,,,,,,,,,,,,,
,,,San Diego State University,Geography (Geographic Information Science and Technology),1837,,,,,,,,,,,,,,,,,,,San Diego State University,Liberal Studies (Special Education Mild/Moderate Support Needs Integrated Teacher Education Program),2517,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Forest and Fire Sciences (Wildlife Biology),1777,,,,,,,,,,,,,,,,,,,San Diego State University,Race and Resistance Studies (Race and Resistance Studies - General),2181,,,,,,,University of California-San Diego,Literature: Writing,2579,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Real Estate),18,,,,,,,,,,,,,"California State University, East Bay",Human Development (Early Childhood Development (Online Degree Completion)),2071,"California State University, Fullerton",Public Health (Environmental and Occupational Health and Safety),3361,,,,,,,,,,,,,,
,,,San Diego State University,Geography (Geographic Information Science and Technology),1838,,,,,,,,,,,,,,,,,,,"California State University, East Bay",Liberal Studies (Teacher Preparation),2519,,,,,,,,,,,,,University of California-San Diego,General Biology,1818,,,,,,,,,,,,,,,,,,,San Diego State University,Renaissance Studies,2183,,,,,,,University of California-San Diego,Literatures in English,2580,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Supply Chain Management),19,,,,,,,,,,,,,"California State University, East Bay",Human Development (Early Childhood Development),2072,San Diego State University,Public Health (Environmental Health),3362,,,,,,,,,,,,,,
,,,"California State University, Sacramento",Geography (Geographic Information Systems and Analysis),1839,,,,,,,,,,,,,,,,,,,California State University Channel Islands,Liberal Studies (Teaching and Learning),2520,,,,,,,,,,,,,University of California-Berkeley,Genetics and Plant Biology,1823,,,,,,,,,,,,,,,,,,,San Diego State University,Russian Studies,2184,,,,,,,University of California-San Diego,Literatures in English,2581,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Supply Chain Management),20,,,,,,,,,,,,,California State University San Marcos,Human Development (General),2073,"California State University, Fullerton",Public Health (General Studies),3363,,,,,,,,,,,,,,
,,,"California State University, Los Angeles",Geography (Geographic Information Systems),1840,,,,,,,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Liberal Studies (Teaching English as a Second Language),2521,,,,,,,,,,,,,University of California-Berkeley,Genetics and Plant Biology,1824,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,Linguistics and Scandinavian Languages,2965,,,,,,,University of California-San Diego,Literatures in Spanish,2582,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Supply Chain Management),21,,,,,,,,,,,,,California State University San Marcos,Human Development (Health Services),2074,"California State University, Los Angeles",Public Health (General),3364,,,,,,,,,,,,,,
